"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|BE","Generation - Solar  [MW] Intraday / BZN|BE","Generation - Solar  [MW] Current / BZN|BE","Generation - Wind Offshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Offshore  [MW] Intraday / BZN|BE","Generation - Wind Offshore  [MW] Current / BZN|BE","Generation - Wind Onshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Onshore  [MW] Intraday / BZN|BE","Generation - Wind Onshore  [MW] Current / BZN|BE"
"22.06.2018 22:00 - 22.06.2018 23:00","0","0","0","161","150","124","283","289","286"
"22.06.2018 23:00 - 23.06.2018 00:00","0","0","0","105","96","83","225","235","234"
"23.06.2018 00:00 - 23.06.2018 01:00","0","0","0","68","58","58","202","198","198"
"23.06.2018 01:00 - 23.06.2018 02:00","0","0","0","54","47","47","170","175","175"
"23.06.2018 02:00 - 23.06.2018 03:00","0","0","0","54","47","47","151","157","157"
"23.06.2018 03:00 - 23.06.2018 04:00","0","0","0","58","50","50","143","143","143"
"23.06.2018 04:00 - 23.06.2018 05:00","0","0","0","57","20","20","137","130","130"
"23.06.2018 05:00 - 23.06.2018 06:00","8","9","9","50","26","26","130","112","112"
"23.06.2018 06:00 - 23.06.2018 07:00","101","104","104","44","33","33","116","95","95"
"23.06.2018 07:00 - 23.06.2018 08:00","275","277","277","37","30","30","97","80","80"
"23.06.2018 08:00 - 23.06.2018 09:00","579","733","733","29","30","30","83","72","72"
"23.06.2018 09:00 - 23.06.2018 10:00","958","1152","1152","32","43","43","86","74","74"
"23.06.2018 10:00 - 23.06.2018 11:00","1277","1488","1488","58","81","81","100","86","86"
"23.06.2018 11:00 - 23.06.2018 12:00","1485","1897","1897","89","127","76","118","103","103"
"23.06.2018 12:00 - 23.06.2018 13:00","1598","2022","2022","108","147","110","136","123","116"
"23.06.2018 13:00 - 23.06.2018 14:00","1659","2022","2022","119","151","116","151","146","133"
"23.06.2018 14:00 - 23.06.2018 15:00","1672","1788","1788","117","146","111","168","171","144"
"23.06.2018 15:00 - 23.06.2018 16:00","1587","1601","1601","101","124","99","187","193","148"
"23.06.2018 16:00 - 23.06.2018 17:00","1386","1479","1479","78","91","75","196","205","126"
"23.06.2018 17:00 - 23.06.2018 18:00","1104","1163","1163","46","61","58","187","201","125"
"23.06.2018 18:00 - 23.06.2018 19:00","769","796","796","30","41","39","173","185","121"
"23.06.2018 19:00 - 23.06.2018 20:00","429","449","449","41","45","25","159","171","114"
"23.06.2018 20:00 - 23.06.2018 21:00","191","200","200","55","56","23","148","160","106"
"23.06.2018 21:00 - 23.06.2018 22:00","42","41","41","50","57","16","142","154","76"
"23.06.2018 22:00 - 23.06.2018 23:00","0","0","0","37","54","23","138","147","87"
"23.06.2018 23:00 - 24.06.2018 00:00","0","0","0","30","49","26","129","136","91"
"24.06.2018 00:00 - 24.06.2018 01:00","0","0","0","27","26","26","110","85","85"
"24.06.2018 01:00 - 24.06.2018 02:00","0","0","0","30","24","24","101","80","80"
"24.06.2018 02:00 - 24.06.2018 03:00","0","0","0","32","22","22","94","78","78"
"24.06.2018 03:00 - 24.06.2018 04:00","0","0","0","37","25","25","92","78","78"
"24.06.2018 04:00 - 24.06.2018 05:00","0","0","0","46","22","22","93","90","90"
"24.06.2018 05:00 - 24.06.2018 06:00","8","8","8","53","44","44","92","89","89"
"24.06.2018 06:00 - 24.06.2018 07:00","114","114","114","59","65","65","85","87","87"
"24.06.2018 07:00 - 24.06.2018 08:00","303","303","303","64","72","72","75","77","77"
"24.06.2018 08:00 - 24.06.2018 09:00","667","667","667","66","66","66","67","66","66"
"24.06.2018 09:00 - 24.06.2018 10:00","1033","1033","1033","62","55","55","69","66","66"
"24.06.2018 10:00 - 24.06.2018 11:00","1430","1430","1430","55","46","46","77","70","70"
"24.06.2018 11:00 - 24.06.2018 12:00","1617","1617","1617","45","42","45","89","78","73"
"24.06.2018 12:00 - 24.06.2018 13:00","1910","1910","1910","34","38","37","102","93","83"
"24.06.2018 13:00 - 24.06.2018 14:00","1995","1995","1995","27","32","32","117","117","103"
"24.06.2018 14:00 - 24.06.2018 15:00","1968","1968","1968","23","30","31","140","156","139"
"24.06.2018 15:00 - 24.06.2018 16:00","1760","1760","1760","23","37","35","176","210","194"
"24.06.2018 16:00 - 24.06.2018 17:00","1612","1612","1612","28","39","38","222","268","246"
"24.06.2018 17:00 - 24.06.2018 18:00","1160","1160","1160","33","36","40","265","309","298"
"24.06.2018 18:00 - 24.06.2018 19:00","738","738","738","37","36","41","290","320","330"
"24.06.2018 19:00 - 24.06.2018 20:00","403","403","403","41","46","50","293","305","337"
"24.06.2018 20:00 - 24.06.2018 21:00","174","174","174","45","58","58","274","272","314"
"24.06.2018 21:00 - 24.06.2018 22:00","36","36","36","51","67","33","244","234","251"
"24.06.2018 22:00 - 24.06.2018 23:00","0","0","0","58","71","48","214","204","212"
"24.06.2018 23:00 - 25.06.2018 00:00","0","0","0","59","73","56","182","183","176"
"25.06.2018 00:00 - 25.06.2018 01:00","0","0","0","61","59","59","172","148","148"
"25.06.2018 01:00 - 25.06.2018 02:00","0","0","0","53","51","51","157","133","133"
"25.06.2018 02:00 - 25.06.2018 03:00","0","0","0","43","37","37","151","129","129"
"25.06.2018 03:00 - 25.06.2018 04:00","0","0","0","34","26","26","147","130","130"
"25.06.2018 04:00 - 25.06.2018 05:00","0","0","0","26","11","11","135","114","114"
"25.06.2018 05:00 - 25.06.2018 06:00","7","7","7","21","10","10","114","101","101"
"25.06.2018 06:00 - 25.06.2018 07:00","96","96","96","19","8","8","91","95","95"
"25.06.2018 07:00 - 25.06.2018 08:00","264","264","264","19","12","12","75","84","84"
"25.06.2018 08:00 - 25.06.2018 09:00","444","444","444","17","11","11","69","79","79"
"25.06.2018 09:00 - 25.06.2018 10:00","708","708","708","13","7","7","71","79","79"
"25.06.2018 10:00 - 25.06.2018 11:00","1001","1001","1001","10","4","4","80","84","84"
"25.06.2018 11:00 - 25.06.2018 12:00","1370","1370","1370","8","3","2","99","94","79"
"25.06.2018 12:00 - 25.06.2018 13:00","1655","1655","1655","7","3","2","124","109","93"
"25.06.2018 13:00 - 25.06.2018 14:00","1874","1874","1874","7","3","2","150","128","110"
"25.06.2018 14:00 - 25.06.2018 15:00","2004","2004","2004","7","3","2","172","150","129"
"25.06.2018 15:00 - 25.06.2018 16:00","1999","1999","1999","8","4","2","190","171","149"
"25.06.2018 16:00 - 25.06.2018 17:00","1941","1941","1941","8","4","6","200","188","145"
"25.06.2018 17:00 - 25.06.2018 18:00","1538","1538","1538","8","4","6","206","197","163"
"25.06.2018 18:00 - 25.06.2018 19:00","1011","1011","1011","10","5","8","210","200","178"
"25.06.2018 19:00 - 25.06.2018 20:00","481","481","481","14","7","11","210","197","189"
"25.06.2018 20:00 - 25.06.2018 21:00","174","174","174","22","9","17","208","195","194"
"25.06.2018 21:00 - 25.06.2018 22:00","44","44","44","30","13","15","214","203","202"
"25.06.2018 22:00 - 25.06.2018 23:00","0","0","0","37","23","25","221","215","219"
"25.06.2018 23:00 - 26.06.2018 00:00","0","0","0","46","37","32","216","213","220"
"26.06.2018 00:00 - 26.06.2018 01:00","0","0","0","55","47","47","219","216","216"
"26.06.2018 01:00 - 26.06.2018 02:00","0","0","0","62","57","57","204","198","198"
"26.06.2018 02:00 - 26.06.2018 03:00","0","0","0","65","59","59","192","186","186"
"26.06.2018 03:00 - 26.06.2018 04:00","0","0","0","60","51","51","178","170","170"
"26.06.2018 04:00 - 26.06.2018 05:00","0","0","0","56","54","54","159","195","195"
"26.06.2018 05:00 - 26.06.2018 06:00","9","9","9","55","51","51","134","165","165"
"26.06.2018 06:00 - 26.06.2018 07:00","96","102","102","57","49","49","108","142","142"
"26.06.2018 07:00 - 26.06.2018 08:00","265","275","275","59","48","48","83","110","110"
"26.06.2018 08:00 - 26.06.2018 09:00","660","769","769","51","40","40","66","88","88"
"26.06.2018 09:00 - 26.06.2018 10:00","1190","1263","1263","40","35","35","61","77","77"
"26.06.2018 10:00 - 26.06.2018 11:00","1693","1763","1763","37","36","36","68","77","77"
"26.06.2018 11:00 - 26.06.2018 12:00","2115","2308","2308","47","44","41","86","88","76"
"26.06.2018 12:00 - 26.06.2018 13:00","2399","2598","2598","64","64","66","113","106","92"
"26.06.2018 13:00 - 26.06.2018 14:00","2536","2717","2717","86","92","99","145","128","114"
"26.06.2018 14:00 - 26.06.2018 15:00","2514","2555","2555","118","134","145","177","159","144"
"26.06.2018 15:00 - 26.06.2018 16:00","2343","2379","2379","160","190","200","203","192","178"
"26.06.2018 16:00 - 26.06.2018 17:00","2029","2072","2072","204","242","259","219","216","231"
"26.06.2018 17:00 - 26.06.2018 18:00","1572","1600","1600","246","285","305","227","225","243"
"26.06.2018 18:00 - 26.06.2018 19:00","1004","1017","1017","282","317","326","230","227","242"
"26.06.2018 19:00 - 26.06.2018 20:00","447","452","452","303","327","327","232","226","237"
"26.06.2018 20:00 - 26.06.2018 21:00","147","148","148","315","320","317","240","227","235"
"26.06.2018 21:00 - 26.06.2018 22:00","42","42","42","315","315","344","260","242","286"
"26.06.2018 22:00 - 26.06.2018 23:00","0","0","0","299","320","310","282","266","290"
"26.06.2018 23:00 - 27.06.2018 00:00","0","0","0","277","317","301","284","275","288"
"27.06.2018 00:00 - 27.06.2018 01:00","0","0","0","276","294","294","265","273","273"
"27.06.2018 01:00 - 27.06.2018 02:00","0","0","0","257","277","277","252","254","254"
"27.06.2018 02:00 - 27.06.2018 03:00","0","0","0","230","243","243","236","236","236"
"27.06.2018 03:00 - 27.06.2018 04:00","0","0","0","197","210","210","217","220","220"
"27.06.2018 04:00 - 27.06.2018 05:00","0","0","0","166","216","216","196","251","251"
"27.06.2018 05:00 - 27.06.2018 06:00","9","9","9","145","186","186","176","225","225"
"27.06.2018 06:00 - 27.06.2018 07:00","94","91","91","138","144","144","150","172","172"
"27.06.2018 07:00 - 27.06.2018 08:00","262","253","253","143","159","159","117","137","137"
"27.06.2018 08:00 - 27.06.2018 09:00","696","878","878","159","181","181","91","105","105"
"27.06.2018 09:00 - 27.06.2018 10:00","1262","1436","1436","171","195","195","81","92","92"
"27.06.2018 10:00 - 27.06.2018 11:00","1754","1923","1923","174","195","195","84","92","92"
"27.06.2018 11:00 - 27.06.2018 12:00","2126","2320","2320","176","194","212","97","102","94"
"27.06.2018 12:00 - 27.06.2018 13:00","2359","2544","2544","185","203","243","116","119","108"
"27.06.2018 13:00 - 27.06.2018 14:00","2464","2623","2623","214","222","273","139","141","127"
"27.06.2018 14:00 - 27.06.2018 15:00","2425","2456","2456","264","262","296","168","167","150"
"27.06.2018 15:00 - 27.06.2018 16:00","2249","2265","2265","329","326","332","199","200","177"
"27.06.2018 16:00 - 27.06.2018 17:00","1922","1961","1961","397","391","367","227","235","209"
"27.06.2018 17:00 - 27.06.2018 18:00","1472","1507","1507","455","447","435","251","265","238"
"27.06.2018 18:00 - 27.06.2018 19:00","949","966","966","501","499","492","276","294","270"
"27.06.2018 19:00 - 27.06.2018 20:00","451","454","454","534","540","538","309","316","303"
"27.06.2018 20:00 - 27.06.2018 21:00","166","165","165","572","568","577","347","333","334"
"27.06.2018 21:00 - 27.06.2018 22:00","43","43","43","615","602","597","389","354","401"
"27.06.2018 22:00 - 27.06.2018 23:00","0","0","0","638","627","601","423","381","427"
"27.06.2018 23:00 - 28.06.2018 00:00","0","0","0","619","615","597","430","395","438"
"28.06.2018 00:00 - 28.06.2018 01:00","0","0","0","595","580","580","401","433","433"
"28.06.2018 01:00 - 28.06.2018 02:00","0","0","0","544","537","537","392","421","421"
"28.06.2018 02:00 - 28.06.2018 03:00","0","0","0","473","474","474","377","402","402"
"28.06.2018 03:00 - 28.06.2018 04:00","0","0","0","401","414","414","356","378","378"
"28.06.2018 04:00 - 28.06.2018 05:00","0","0","0","347","366","366","333","431","431"
"28.06.2018 05:00 - 28.06.2018 06:00","9","9","9","326","331","331","303","376","376"
"28.06.2018 06:00 - 28.06.2018 07:00","90","89","89","318","240","240","265","323","323"
"28.06.2018 07:00 - 28.06.2018 08:00","251","250","250","295","235","235","212","252","252"
"28.06.2018 08:00 - 28.06.2018 09:00","705","869","869","257","216","216","169","195","195"
"28.06.2018 09:00 - 28.06.2018 10:00","1282","1439","1439","223","190","190","171","181","181"
"28.06.2018 10:00 - 28.06.2018 11:00","1783","1935","1935","205","173","173","215","206","206"
"28.06.2018 11:00 - 28.06.2018 12:00","2150","2260","2260","211","177","153","282","263","187"
"28.06.2018 12:00 - 28.06.2018 13:00","2336","2458","2458","250","216","198","346","320","256"
"28.06.2018 13:00 - 28.06.2018 14:00","2374","2490","2490","333","303","284","393","354","303"
"28.06.2018 14:00 - 28.06.2018 15:00","2275","2314","2314","445","432","409","422","376","326"
"28.06.2018 15:00 - 28.06.2018 16:00","2065","2100","2100","552","574","548","440","398","336"
"28.06.2018 16:00 - 28.06.2018 17:00","1781","1799","1799","642","676","559","457","420","396"
"28.06.2018 17:00 - 28.06.2018 18:00","1395","1400","1400","710","729","663","465","432","401"
"28.06.2018 18:00 - 28.06.2018 19:00","921","922","922","762","761","717","468","439","425"
"28.06.2018 19:00 - 28.06.2018 20:00","453","448","448","783","772","719","481","449","454"
"28.06.2018 20:00 - 28.06.2018 21:00","174","169","169","785","761","702","504","471","466"
"28.06.2018 21:00 - 28.06.2018 22:00","44","43","43","788","738","716","535","491","497"
"28.06.2018 22:00 - 28.06.2018 23:00","0","0","0","767","717","704","561","506","500"
"28.06.2018 23:00 - 29.06.2018 00:00","0","0","0","726","702","681","563","519","505"
"29.06.2018 00:00 - 29.06.2018 01:00","0","0","0","648","654","654","471","494","494"
"29.06.2018 01:00 - 29.06.2018 02:00","0","0","0","606","616","616","470","474","474"
"29.06.2018 02:00 - 29.06.2018 03:00","0","0","0","555","558","558","451","448","448"
"29.06.2018 03:00 - 29.06.2018 04:00","0","0","0","500","489","489","411","410","410"
"29.06.2018 04:00 - 29.06.2018 05:00","0","0","0","452","421","421","364","473","473"
"29.06.2018 05:00 - 29.06.2018 06:00","8","9","9","423","388","388","321","400","400"
"29.06.2018 06:00 - 29.06.2018 07:00","90","91","91","406","320","320","278","388","388"
"29.06.2018 07:00 - 29.06.2018 08:00","251","252","252","400","335","335","232","314","314"
"29.06.2018 08:00 - 29.06.2018 09:00","699","832","832","401","341","341","200","260","260"
"29.06.2018 09:00 - 29.06.2018 10:00","1273","1392","1392","395","323","323","192","233","233"
"29.06.2018 10:00 - 29.06.2018 11:00","1781","1889","1889","386","293","293","199","228","228"
"29.06.2018 11:00 - 29.06.2018 12:00","2177","2224","2224","376","281","351","222","241","218"
"29.06.2018 12:00 - 29.06.2018 13:00","2417","2425","2425","381","289","311","250","258","237"
"29.06.2018 13:00 - 29.06.2018 14:00","2522","2506","2506","397","304","297","271","267","240"
"29.06.2018 14:00 - 29.06.2018 15:00","2490","2494","2494","431","332","343","285","272","242"
"29.06.2018 15:00 - 29.06.2018 16:00","2323","2361","2361","489","394","449","293","283","256"
"29.06.2018 16:00 - 29.06.2018 17:00","2017","2049","2049","548","488","473","302","300","344"
"29.06.2018 17:00 - 29.06.2018 18:00","1570","1636","1636","591","566","559","322","320","353"
"29.06.2018 18:00 - 29.06.2018 19:00","1008","1074","1074","612","587","585","357","339","355"
"29.06.2018 19:00 - 29.06.2018 20:00","448","566","566","614","579","573","398","356","357"
"29.06.2018 20:00 - 29.06.2018 21:00","145","194","194","599","555","542","430","380","374"
"29.06.2018 21:00 - 29.06.2018 22:00","42","45","45","564","501","476","443","408","448"
"29.06.2018 22:00 - 29.06.2018 23:00","0","0","0","512","441","440","430","416","450"
"29.06.2018 23:00 - 30.06.2018 00:00","0","0","0","439","383","408","388","382","422"
"30.06.2018 00:00 - 30.06.2018 01:00","0","0","0","364","362","362","340","372","372"
"30.06.2018 01:00 - 30.06.2018 02:00","0","0","0","286","303","303","297","328","328"
"30.06.2018 02:00 - 30.06.2018 03:00","0","0","0","220","241","241","266","298","298"
"30.06.2018 03:00 - 30.06.2018 04:00","0","0","0","177","196","196","244","275","275"
"30.06.2018 04:00 - 30.06.2018 05:00","0","0","0","156","190","190","227","273","273"
"30.06.2018 05:00 - 30.06.2018 06:00","9","9","9","142","166","166","209","236","236"
"30.06.2018 06:00 - 30.06.2018 07:00","106","104","104","133","113","113","179","182","182"
"30.06.2018 07:00 - 30.06.2018 08:00","394","356","356","132","119","119","136","140","140"
"30.06.2018 08:00 - 30.06.2018 09:00","912","928","928","141","124","124","103","108","108"
"30.06.2018 09:00 - 30.06.2018 10:00","1434","1473","1473","154","137","137","92","99","99"
"30.06.2018 10:00 - 30.06.2018 11:00","1909","1956","1956","174","167","167","98","106","106"
"30.06.2018 11:00 - 30.06.2018 12:00","2263","2197","2197","225","222","138","117","123","86"
"30.06.2018 12:00 - 30.06.2018 13:00","2475","2418","2418","302","302","217","138","140","108"
"30.06.2018 13:00 - 30.06.2018 14:00","2544","2516","2516","387","391","316","153","149","120"
"30.06.2018 14:00 - 30.06.2018 15:00","2472","2399","2399","501","497","435","166","154","124"
"30.06.2018 15:00 - 30.06.2018 16:00","2260","2243","2243","615","613","543","178","162","128"
"30.06.2018 16:00 - 30.06.2018 17:00","1976","1932","1932","682","716","608","190","175","139"
"30.06.2018 17:00 - 30.06.2018 18:00","1591","1540","1540","738","784","690","207","192","156"
"30.06.2018 18:00 - 30.06.2018 19:00","1051","1019","1019","775","809","754","234","217","193"
"30.06.2018 19:00 - 30.06.2018 20:00","545","538","538","773","809","786","280","259","247"
"30.06.2018 20:00 - 30.06.2018 21:00","190","197","197","758","791","769","353","330","320"
"30.06.2018 21:00 - 30.06.2018 22:00","46","45","45","741","739","598","449","432","403"
"30.06.2018 22:00 - 30.06.2018 23:00","0","0","0","739","689","632","540","527","494"
"30.06.2018 23:00 - 01.07.2018 00:00","0","0","0","766","721","720","599","582","549"
"01.07.2018 00:00 - 01.07.2018 01:00","0","0","0","774","776","776","572","574","574"
"01.07.2018 01:00 - 01.07.2018 02:00","0","0","0","800","796","796","592","587","587"
"01.07.2018 02:00 - 01.07.2018 03:00","0","0","0","791","787","787","594","593","593"
"01.07.2018 03:00 - 01.07.2018 04:00","0","0","0","748","755","755","586","591","591"
"01.07.2018 04:00 - 01.07.2018 05:00","0","0","0","703","673","673","572","576","576"
"01.07.2018 05:00 - 01.07.2018 06:00","8","8","8","691","656","656","548","552","552"
"01.07.2018 06:00 - 01.07.2018 07:00","105","106","106","680","467","467","512","509","509"
"01.07.2018 07:00 - 01.07.2018 08:00","362","345","345","650","507","507","460","463","463"
"01.07.2018 08:00 - 01.07.2018 09:00","841","856","856","621","515","515","412","418","418"
"01.07.2018 09:00 - 01.07.2018 10:00","1382","1389","1389","601","517","517","384","395","395"
"01.07.2018 10:00 - 01.07.2018 11:00","1862","1871","1871","582","532","532","374","395","395"
"01.07.2018 11:00 - 01.07.2018 12:00","2246","2249","2249","573","561","458","383","412","315"
"01.07.2018 12:00 - 01.07.2018 13:00","2469","2463","2463","582","596","540","398","434","358"
"01.07.2018 13:00 - 01.07.2018 14:00","2562","2558","2558","581","605","586","403","444","385"
"01.07.2018 14:00 - 01.07.2018 15:00","2524","2482","2482","573","587","589","397","434","386"
"01.07.2018 15:00 - 01.07.2018 16:00","2369","2334","2334","580","570","567","387","414","370"
"01.07.2018 16:00 - 01.07.2018 17:00","2081","2053","2053","587","563","530","377","396","356"
"01.07.2018 17:00 - 01.07.2018 18:00","1636","1621","1621","575","563","541","369","381","342"
"01.07.2018 18:00 - 01.07.2018 19:00","1056","1052","1052","554","544","539","364","371","330"
"01.07.2018 19:00 - 01.07.2018 20:00","482","489","489","551","535","532","369","375","333"
"01.07.2018 20:00 - 01.07.2018 21:00","159","169","169","574","565","561","400","401","360"
"01.07.2018 21:00 - 01.07.2018 22:00","46","44","44","628","609","562","463","454","426"
"01.07.2018 22:00 - 01.07.2018 23:00","0","0","0","684","646","609","530","518","477"
"01.07.2018 23:00 - 02.07.2018 00:00","0","0","0","712","692","657","573","562","518"
"02.07.2018 00:00 - 02.07.2018 01:00","0","0","0","724","673","673","525","536","536"
"02.07.2018 01:00 - 02.07.2018 02:00","0","0","0","703","660","660","524","536","536"
"02.07.2018 02:00 - 02.07.2018 03:00","0","0","0","665","641","641","518","524","524"
"02.07.2018 03:00 - 02.07.2018 04:00","0","0","0","617","600","600","495","499","499"
"02.07.2018 04:00 - 02.07.2018 05:00","0","0","0","558","480","480","456","450","450"
"02.07.2018 05:00 - 02.07.2018 06:00","8","8","8","506","440","440","413","413","413"
"02.07.2018 06:00 - 02.07.2018 07:00","101","98","98","457","278","278","365","376","376"
"02.07.2018 07:00 - 02.07.2018 08:00","362","335","335","408","290","290","305","307","307"
"02.07.2018 08:00 - 02.07.2018 09:00","828","887","887","379","294","294","256","249","249"
"02.07.2018 09:00 - 02.07.2018 10:00","1391","1471","1471","351","303","303","229","225","225"
"02.07.2018 10:00 - 02.07.2018 11:00","1872","1964","1964","345","321","321","227","230","230"
"02.07.2018 11:00 - 02.07.2018 12:00","2259","2310","2310","382","356","323","252","263","195"
"02.07.2018 12:00 - 02.07.2018 13:00","2502","2504","2504","436","412","391","283","296","240"
"02.07.2018 13:00 - 02.07.2018 14:00","2606","2576","2576","499","478","481","295","300","266"
"02.07.2018 14:00 - 02.07.2018 15:00","2575","2513","2513","573","529","574","291","294","282"
"02.07.2018 15:00 - 02.07.2018 16:00","2407","2354","2354","648","598","665","286","293","294"
"02.07.2018 16:00 - 02.07.2018 17:00","2102","2052","2052","730","699","729","285","295","223"
"02.07.2018 17:00 - 02.07.2018 18:00","1656","1645","1645","795","777","828","288","305","246"
"02.07.2018 18:00 - 02.07.2018 19:00","1071","1112","1112","835","817","871","295","319","264"
"02.07.2018 19:00 - 02.07.2018 20:00","482","569","569","861","850","891","311","339","288"
"02.07.2018 20:00 - 02.07.2018 21:00","152","186","186","873","875","903","346","368","332"
"02.07.2018 21:00 - 02.07.2018 22:00","45","43","43","884","875","886","404","406","408"
"02.07.2018 22:00 - 02.07.2018 23:00","0","0","0","880","850","887","465","458","483"
"02.07.2018 23:00 - 03.07.2018 00:00","0","0","0","865","822","872","503","505","530"
"03.07.2018 00:00 - 03.07.2018 01:00","0","0","0","856","852","852","553","526","526"
"03.07.2018 01:00 - 03.07.2018 02:00","0","0","0","814","809","809","530","495","495"
"03.07.2018 02:00 - 03.07.2018 03:00","0","0","0","757","754","754","492","466","466"
"03.07.2018 03:00 - 03.07.2018 04:00","0","0","0","697","697","697","452","440","440"
"03.07.2018 04:00 - 03.07.2018 05:00","0","0","0","640","645","645","414","451","451"
"03.07.2018 05:00 - 03.07.2018 06:00","7","7","7","603","639","639","376","395","395"
"03.07.2018 06:00 - 03.07.2018 07:00","100","103","103","588","571","571","326","364","364"
"03.07.2018 07:00 - 03.07.2018 08:00","370","353","353","572","538","538","263","287","287"
"03.07.2018 08:00 - 03.07.2018 09:00","868","838","838","546","513","513","201","220","220"
"03.07.2018 09:00 - 03.07.2018 10:00","1391","1308","1308","507","503","503","159","170","170"
"03.07.2018 10:00 - 03.07.2018 11:00","1847","1701","1701","480","503","503","140","137","137"
"03.07.2018 11:00 - 03.07.2018 12:00","2190","2011","2011","497","520","513","133","119","112"
"03.07.2018 12:00 - 03.07.2018 13:00","2405","2161","2161","547","549","522","128","109","103"
"03.07.2018 13:00 - 03.07.2018 14:00","2490","2240","2240","596","591","558","120","101","96"
"03.07.2018 14:00 - 03.07.2018 15:00","2445","2332","2332","632","632","612","112","96","92"
"03.07.2018 15:00 - 03.07.2018 16:00","2260","2188","2188","651","665","654","110","99","92"
"03.07.2018 16:00 - 03.07.2018 17:00","1953","1752","1752","658","686","651","116","108","120"
"03.07.2018 17:00 - 03.07.2018 18:00","1550","1422","1422","663","687","642","130","121","125"
"03.07.2018 18:00 - 03.07.2018 19:00","1047","992","992","670","683","629","158","142","134"
"03.07.2018 19:00 - 03.07.2018 20:00","531","547","547","673","677","620","203","171","145"
"03.07.2018 20:00 - 03.07.2018 21:00","185","209","209","662","668","603","256","204","160"
"03.07.2018 21:00 - 03.07.2018 22:00","44","44","44","641","642","576","309","231","206"
"03.07.2018 22:00 - 03.07.2018 23:00","0","0","0","597","594","549","343","247","226"
"03.07.2018 23:00 - 04.07.2018 00:00","0","0","0","523","530","495","344","244","228"
"04.07.2018 00:00 - 04.07.2018 01:00","0","0","0","441","416","416","222","212","212"
"04.07.2018 01:00 - 04.07.2018 02:00","0","0","0","367","341","341","195","190","190"
"04.07.2018 02:00 - 04.07.2018 03:00","0","0","0","291","283","283","171","168","168"
"04.07.2018 03:00 - 04.07.2018 04:00","0","0","0","235","233","233","152","145","145"
"04.07.2018 04:00 - 04.07.2018 05:00","0","0","0","204","276","276","130","111","111"
"04.07.2018 05:00 - 04.07.2018 06:00","6","6","6","183","232","232","107","95","95"
"04.07.2018 06:00 - 04.07.2018 07:00","103","101","101","165","167","167","87","82","82"
"04.07.2018 07:00 - 04.07.2018 08:00","320","309","309","151","147","147","70","66","66"
"04.07.2018 08:00 - 04.07.2018 09:00","676","647","647","145","124","124","55","54","54"
"04.07.2018 09:00 - 04.07.2018 10:00","1039","1006","1006","133","99","99","48","47","47"
"04.07.2018 10:00 - 04.07.2018 11:00","1410","1385","1385","117","80","80","49","47","47"
"04.07.2018 11:00 - 04.07.2018 12:00","1673","1856","1856","107","69","85","52","53","64"
"04.07.2018 12:00 - 04.07.2018 13:00","1838","2063","2063","101","70","86","56","59","67"
"04.07.2018 13:00 - 04.07.2018 14:00","1910","2095","2095","94","81","97","60","63","70"
"04.07.2018 14:00 - 04.07.2018 15:00","1887","2122","2122","99","89","102","64","64","73"
"04.07.2018 15:00 - 04.07.2018 16:00","1799","2022","2022","112","90","103","69","70","78"
"04.07.2018 16:00 - 04.07.2018 17:00","1635","1455","1455","121","88","61","75","77","83"
"04.07.2018 17:00 - 04.07.2018 18:00","1343","1142","1142","126","91","66","83","83","89"
"04.07.2018 18:00 - 04.07.2018 19:00","946","768","768","123","99","77","98","87","94"
"04.07.2018 19:00 - 04.07.2018 20:00","496","453","453","106","104","80","114","92","103"
"04.07.2018 20:00 - 04.07.2018 21:00","201","194","194","85","103","69","116","98","106"
"04.07.2018 21:00 - 04.07.2018 22:00","44","46","46","73","89","58","111","103","174"
"04.07.2018 22:00 - 04.07.2018 23:00","0","0","0","59","62","40","113","106","161"
"04.07.2018 23:00 - 05.07.2018 00:00","0","0","0","49","42","25","112","101","141"
"05.07.2018 00:00 - 05.07.2018 01:00","0","0","0","25","18","18","103","122","122"
"05.07.2018 01:00 - 05.07.2018 02:00","0","0","0","22","16","16","95","105","105"
"05.07.2018 02:00 - 05.07.2018 03:00","0","0","0","20","14","14","88","95","95"
"05.07.2018 03:00 - 05.07.2018 04:00","0","0","0","21","13","13","80","89","89"
"05.07.2018 04:00 - 05.07.2018 05:00","0","0","0","22","4","4","71","69","69"
"05.07.2018 05:00 - 05.07.2018 06:00","6","5","5","19","4","4","65","63","63"
"05.07.2018 06:00 - 05.07.2018 07:00","105","97","97","14","3","3","57","40","40"
"05.07.2018 07:00 - 05.07.2018 08:00","305","285","285","11","4","4","50","36","36"
"05.07.2018 08:00 - 05.07.2018 09:00","683","700","700","10","5","5","45","33","33"
"05.07.2018 09:00 - 05.07.2018 10:00","1166","1163","1163","10","5","5","45","35","35"
"05.07.2018 10:00 - 05.07.2018 11:00","1629","1617","1617","12","5","5","49","39","39"
"05.07.2018 11:00 - 05.07.2018 12:00","1992","1811","1811","10","5","3","55","46","56"
"05.07.2018 12:00 - 05.07.2018 13:00","2208","2077","2077","9","5","4","66","58","74"
"05.07.2018 13:00 - 05.07.2018 14:00","2241","2190","2190","8","5","5","83","81","103"
