"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|BE","Generation - Solar  [MW] Intraday / BZN|BE","Generation - Solar  [MW] Current / BZN|BE","Generation - Wind Offshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Offshore  [MW] Intraday / BZN|BE","Generation - Wind Offshore  [MW] Current / BZN|BE","Generation - Wind Onshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Onshore  [MW] Intraday / BZN|BE","Generation - Wind Onshore  [MW] Current / BZN|BE"
"05.07.2015 09:00 - 05.07.2015 10:00","992","n/e","n/e","9","n/e","n/e","18","n/e","n/e"
"05.07.2015 10:00 - 05.07.2015 11:00","1164","n/e","n/e","17","n/e","n/e","13","n/e","n/e"
"05.07.2015 11:00 - 05.07.2015 12:00","1249","n/e","n/e","32","n/e","n/e","17","n/e","n/e"
"05.07.2015 12:00 - 05.07.2015 13:00","1263","n/e","n/e","33","n/e","n/e","28","n/e","n/e"
"05.07.2015 13:00 - 05.07.2015 14:00","1200","n/e","n/e","11","n/e","n/e","53","n/e","n/e"
"05.07.2015 14:00 - 05.07.2015 15:00","1012","n/e","n/e","32","n/e","n/e","104","n/e","n/e"
"05.07.2015 15:00 - 05.07.2015 16:00","780","n/e","n/e","86","n/e","n/e","137","n/e","n/e"
"05.07.2015 16:00 - 05.07.2015 17:00","617","n/e","n/e","123","n/e","n/e","146","n/e","n/e"
"05.07.2015 17:00 - 05.07.2015 18:00","442","n/e","n/e","134","n/e","n/e","147","n/e","n/e"
"05.07.2015 18:00 - 05.07.2015 19:00","304","n/e","n/e","165","n/e","n/e","152","n/e","n/e"
"05.07.2015 19:00 - 05.07.2015 20:00","186","n/e","n/e","210","n/e","n/e","155","n/e","n/e"
"05.07.2015 20:00 - 05.07.2015 21:00","79","n/e","n/e","282","n/e","n/e","171","n/e","n/e"
"05.07.2015 21:00 - 05.07.2015 22:00","12","n/e","n/e","367","n/e","n/e","196","n/e","n/e"
"05.07.2015 22:00 - 05.07.2015 23:00","0","n/e","n/e","446","n/e","n/e","226","n/e","n/e"
"05.07.2015 23:00 - 06.07.2015 00:00","0","n/e","n/e","498","n/e","n/e","250","n/e","n/e"
"06.07.2015 00:00 - 06.07.2015 01:00","0","n/e","n/e","511","n/e","n/e","241","n/e","n/e"
"06.07.2015 01:00 - 06.07.2015 02:00","0","n/e","n/e","505","n/e","n/e","262","n/e","n/e"
"06.07.2015 02:00 - 06.07.2015 03:00","0","n/e","n/e","470","n/e","n/e","271","n/e","n/e"
"06.07.2015 03:00 - 06.07.2015 04:00","0","n/e","n/e","401","n/e","n/e","258","n/e","n/e"
"06.07.2015 04:00 - 06.07.2015 05:00","0","n/e","n/e","328","n/e","n/e","232","n/e","n/e"
"06.07.2015 05:00 - 06.07.2015 06:00","3","n/e","n/e","264","n/e","n/e","199","n/e","n/e"
"06.07.2015 06:00 - 06.07.2015 07:00","109","n/e","n/e","219","n/e","n/e","157","n/e","n/e"
"06.07.2015 07:00 - 06.07.2015 08:00","381","n/e","n/e","177","n/e","n/e","111","n/e","n/e"
"06.07.2015 08:00 - 06.07.2015 09:00","786","n/e","n/e","150","n/e","n/e","81","n/e","n/e"
"06.07.2015 09:00 - 06.07.2015 10:00","1261","n/e","n/e","132","n/e","n/e","76","n/e","n/e"
"06.07.2015 10:00 - 06.07.2015 11:00","1658","n/e","n/e","113","n/e","n/e","69","n/e","n/e"
"06.07.2015 11:00 - 06.07.2015 12:00","1909","n/e","n/e","97","n/e","n/e","69","n/e","n/e"
"06.07.2015 12:00 - 06.07.2015 13:00","2048","n/e","n/e","79","n/e","n/e","73","n/e","n/e"
"06.07.2015 13:00 - 06.07.2015 14:00","2064","n/e","n/e","59","n/e","n/e","71","n/e","n/e"
"06.07.2015 14:00 - 06.07.2015 15:00","1981","n/e","n/e","59","n/e","n/e","61","n/e","n/e"
"06.07.2015 15:00 - 06.07.2015 16:00","1813","n/e","n/e","81","n/e","n/e","44","n/e","n/e"
"06.07.2015 16:00 - 06.07.2015 17:00","1600","n/e","n/e","106","n/e","n/e","28","n/e","n/e"
"06.07.2015 17:00 - 06.07.2015 18:00","1294","n/e","n/e","109","n/e","n/e","16","n/e","n/e"
"06.07.2015 18:00 - 06.07.2015 19:00","869","n/e","n/e","80","n/e","n/e","10","n/e","n/e"
"06.07.2015 19:00 - 06.07.2015 20:00","428","n/e","n/e","51","n/e","n/e","6","n/e","n/e"
"06.07.2015 20:00 - 06.07.2015 21:00","153","n/e","n/e","29","n/e","n/e","6","n/e","n/e"
"06.07.2015 21:00 - 06.07.2015 22:00","31","n/e","n/e","18","n/e","n/e","11","n/e","n/e"
"06.07.2015 22:00 - 06.07.2015 23:00","0","n/e","n/e","12","n/e","n/e","18","n/e","n/e"
"06.07.2015 23:00 - 07.07.2015 00:00","0","n/e","n/e","17","n/e","n/e","35","n/e","n/e"
"07.07.2015 00:00 - 07.07.2015 01:00","0","n/e","n/e","9","n/e","n/e","107","n/e","n/e"
"07.07.2015 01:00 - 07.07.2015 02:00","0","n/e","n/e","13","n/e","n/e","145","n/e","n/e"
"07.07.2015 02:00 - 07.07.2015 03:00","0","n/e","n/e","30","n/e","n/e","177","n/e","n/e"
"07.07.2015 03:00 - 07.07.2015 04:00","0","n/e","n/e","65","n/e","n/e","202","n/e","n/e"
"07.07.2015 04:00 - 07.07.2015 05:00","0","n/e","n/e","100","n/e","n/e","217","n/e","n/e"
"07.07.2015 05:00 - 07.07.2015 06:00","2","n/e","n/e","135","n/e","n/e","214","n/e","n/e"
"07.07.2015 06:00 - 07.07.2015 07:00","105","n/e","n/e","182","n/e","n/e","204","n/e","n/e"
"07.07.2015 07:00 - 07.07.2015 08:00","353","n/e","n/e","224","n/e","n/e","190","n/e","n/e"
"07.07.2015 08:00 - 07.07.2015 09:00","688","n/e","n/e","248","n/e","n/e","153","n/e","n/e"
"07.07.2015 09:00 - 07.07.2015 10:00","954","n/e","n/e","261","n/e","n/e","110","n/e","n/e"
"07.07.2015 10:00 - 07.07.2015 11:00","1139","n/e","n/e","267","n/e","n/e","87","n/e","n/e"
"07.07.2015 11:00 - 07.07.2015 12:00","1265","n/e","n/e","260","n/e","n/e","83","n/e","n/e"
"07.07.2015 12:00 - 07.07.2015 13:00","1363","n/e","n/e","284","n/e","n/e","96","n/e","n/e"
"07.07.2015 13:00 - 07.07.2015 14:00","1316","n/e","n/e","361","n/e","n/e","129","n/e","n/e"
"07.07.2015 14:00 - 07.07.2015 15:00","1146","n/e","n/e","408","n/e","n/e","178","n/e","n/e"
"07.07.2015 15:00 - 07.07.2015 16:00","969","n/e","n/e","469","n/e","n/e","244","n/e","n/e"
"07.07.2015 16:00 - 07.07.2015 17:00","868","n/e","n/e","540","n/e","n/e","330","n/e","n/e"
"07.07.2015 17:00 - 07.07.2015 18:00","731","n/e","n/e","595","n/e","n/e","406","n/e","n/e"
"07.07.2015 18:00 - 07.07.2015 19:00","556","n/e","n/e","631","n/e","n/e","435","n/e","n/e"
"07.07.2015 19:00 - 07.07.2015 20:00","351","n/e","n/e","651","n/e","n/e","450","n/e","n/e"
"07.07.2015 20:00 - 07.07.2015 21:00","150","n/e","n/e","661","n/e","n/e","479","n/e","n/e"
"07.07.2015 21:00 - 07.07.2015 22:00","21","n/e","n/e","654","n/e","n/e","519","n/e","n/e"
"07.07.2015 22:00 - 07.07.2015 23:00","0","n/e","n/e","647","n/e","n/e","558","n/e","n/e"
"07.07.2015 23:00 - 08.07.2015 00:00","0","n/e","n/e","637","n/e","n/e","587","n/e","n/e"
"08.07.2015 00:00 - 08.07.2015 01:00","0","n/e","n/e","611","n/e","n/e","592","n/e","n/e"
"08.07.2015 01:00 - 08.07.2015 02:00","0","n/e","n/e","583","n/e","n/e","594","n/e","n/e"
"08.07.2015 02:00 - 08.07.2015 03:00","0","n/e","n/e","585","n/e","n/e","595","n/e","n/e"
"08.07.2015 03:00 - 08.07.2015 04:00","0","n/e","n/e","603","n/e","n/e","592","n/e","n/e"
"08.07.2015 04:00 - 08.07.2015 05:00","0","n/e","n/e","626","n/e","n/e","583","n/e","n/e"
"08.07.2015 05:00 - 08.07.2015 06:00","1","n/e","n/e","632","n/e","n/e","587","n/e","n/e"
"08.07.2015 06:00 - 08.07.2015 07:00","90","n/e","n/e","641","n/e","n/e","624","n/e","n/e"
"08.07.2015 07:00 - 08.07.2015 08:00","253","n/e","n/e","655","n/e","n/e","670","n/e","n/e"
"08.07.2015 08:00 - 08.07.2015 09:00","439","n/e","n/e","659","n/e","n/e","722","n/e","n/e"
"08.07.2015 09:00 - 08.07.2015 10:00","568","n/e","n/e","657","n/e","n/e","768","n/e","n/e"
"08.07.2015 10:00 - 08.07.2015 11:00","640","n/e","n/e","656","n/e","n/e","804","n/e","n/e"
"08.07.2015 11:00 - 08.07.2015 12:00","693","n/e","n/e","638","n/e","n/e","822","n/e","n/e"
"08.07.2015 12:00 - 08.07.2015 13:00","725","n/e","n/e","597","n/e","n/e","816","n/e","n/e"
"08.07.2015 13:00 - 08.07.2015 14:00","811","n/e","n/e","554","n/e","n/e","804","n/e","n/e"
"08.07.2015 14:00 - 08.07.2015 15:00","871","n/e","n/e","523","n/e","n/e","790","n/e","n/e"
"08.07.2015 15:00 - 08.07.2015 16:00","875","n/e","n/e","509","n/e","n/e","773","n/e","n/e"
"08.07.2015 16:00 - 08.07.2015 17:00","759","n/e","n/e","498","n/e","n/e","759","n/e","n/e"
"08.07.2015 17:00 - 08.07.2015 18:00","609","n/e","n/e","487","n/e","n/e","731","n/e","n/e"
"08.07.2015 18:00 - 08.07.2015 19:00","443","n/e","n/e","468","n/e","n/e","674","n/e","n/e"
"08.07.2015 19:00 - 08.07.2015 20:00","275","n/e","n/e","420","n/e","n/e","601","n/e","n/e"
"08.07.2015 20:00 - 08.07.2015 21:00","112","n/e","n/e","387","n/e","n/e","523","n/e","n/e"
"08.07.2015 21:00 - 08.07.2015 22:00","15","n/e","n/e","366","n/e","n/e","464","n/e","n/e"
"08.07.2015 22:00 - 08.07.2015 23:00","0","n/e","n/e","294","n/e","n/e","407","n/e","n/e"
"08.07.2015 23:00 - 09.07.2015 00:00","0","n/e","n/e","252","n/e","n/e","351","n/e","n/e"
"09.07.2015 00:00 - 09.07.2015 01:00","0","n/e","n/e","187","n/e","n/e","335","n/e","n/e"
"09.07.2015 01:00 - 09.07.2015 02:00","0","n/e","n/e","164","n/e","n/e","286","n/e","n/e"
"09.07.2015 02:00 - 09.07.2015 03:00","0","n/e","n/e","150","n/e","n/e","248","n/e","n/e"
"09.07.2015 03:00 - 09.07.2015 04:00","0","n/e","n/e","159","n/e","n/e","217","n/e","n/e"
"09.07.2015 04:00 - 09.07.2015 05:00","0","n/e","n/e","180","n/e","n/e","193","n/e","n/e"
"09.07.2015 05:00 - 09.07.2015 06:00","2","n/e","n/e","215","n/e","n/e","173","n/e","n/e"
"09.07.2015 06:00 - 09.07.2015 07:00","72","n/e","n/e","236","n/e","n/e","157","n/e","n/e"
"09.07.2015 07:00 - 09.07.2015 08:00","272","n/e","n/e","228","n/e","n/e","145","n/e","n/e"
"09.07.2015 08:00 - 09.07.2015 09:00","587","n/e","n/e","213","n/e","n/e","152","n/e","n/e"
"09.07.2015 09:00 - 09.07.2015 10:00","833","n/e","n/e","188","n/e","n/e","186","n/e","n/e"
"09.07.2015 10:00 - 09.07.2015 11:00","1125","n/e","n/e","143","n/e","n/e","213","n/e","n/e"
"09.07.2015 11:00 - 09.07.2015 12:00","1346","n/e","n/e","101","n/e","n/e","221","n/e","n/e"
"09.07.2015 12:00 - 09.07.2015 13:00","1496","n/e","n/e","79","n/e","n/e","214","n/e","n/e"
"09.07.2015 13:00 - 09.07.2015 14:00","1586","n/e","n/e","60","n/e","n/e","205","n/e","n/e"
"09.07.2015 14:00 - 09.07.2015 15:00","1604","n/e","n/e","43","n/e","n/e","194","n/e","n/e"
"09.07.2015 15:00 - 09.07.2015 16:00","1555","n/e","n/e","29","n/e","n/e","185","n/e","n/e"
"09.07.2015 16:00 - 09.07.2015 17:00","1448","n/e","n/e","15","n/e","n/e","172","n/e","n/e"
"09.07.2015 17:00 - 09.07.2015 18:00","1221","n/e","n/e","5","n/e","n/e","155","n/e","n/e"
"09.07.2015 18:00 - 09.07.2015 19:00","844","n/e","n/e","2","n/e","n/e","133","n/e","n/e"
"09.07.2015 19:00 - 09.07.2015 20:00","416","n/e","n/e","1","n/e","n/e","111","n/e","n/e"
"09.07.2015 20:00 - 09.07.2015 21:00","140","n/e","n/e","0","n/e","n/e","92","n/e","n/e"
"09.07.2015 21:00 - 09.07.2015 22:00","28","n/e","n/e","0","n/e","n/e","78","n/e","n/e"
"09.07.2015 22:00 - 09.07.2015 23:00","0","n/e","n/e","0","n/e","n/e","67","n/e","n/e"
"09.07.2015 23:00 - 10.07.2015 00:00","0","n/e","n/e","1","n/e","n/e","56","n/e","n/e"
"10.07.2015 00:00 - 10.07.2015 01:00","0","n/e","n/e","22","n/e","n/e","44","n/e","n/e"
"10.07.2015 01:00 - 10.07.2015 02:00","0","n/e","n/e","39","n/e","n/e","35","n/e","n/e"
"10.07.2015 02:00 - 10.07.2015 03:00","0","n/e","n/e","56","n/e","n/e","32","n/e","n/e"
"10.07.2015 03:00 - 10.07.2015 04:00","0","n/e","n/e","73","n/e","n/e","39","n/e","n/e"
"10.07.2015 04:00 - 10.07.2015 05:00","0","n/e","n/e","81","n/e","n/e","47","n/e","n/e"
"10.07.2015 05:00 - 10.07.2015 06:00","1","n/e","n/e","89","n/e","n/e","55","n/e","n/e"
"10.07.2015 06:00 - 10.07.2015 07:00","90","n/e","n/e","99","n/e","n/e","57","n/e","n/e"
"10.07.2015 07:00 - 10.07.2015 08:00","374","n/e","n/e","109","n/e","n/e","50","n/e","n/e"
"10.07.2015 08:00 - 10.07.2015 09:00","844","n/e","n/e","114","n/e","n/e","31","n/e","n/e"
"10.07.2015 09:00 - 10.07.2015 10:00","1366","n/e","n/e","99","n/e","n/e","16","n/e","n/e"
"10.07.2015 10:00 - 10.07.2015 11:00","1762","n/e","n/e","79","n/e","n/e","10","n/e","n/e"
"10.07.2015 11:00 - 10.07.2015 12:00","2015","n/e","n/e","56","n/e","n/e","6","n/e","n/e"
"10.07.2015 12:00 - 10.07.2015 13:00","2163","n/e","n/e","33","n/e","n/e","5","n/e","n/e"
"10.07.2015 13:00 - 10.07.2015 14:00","2213","n/e","n/e","13","n/e","n/e","5","n/e","n/e"
"10.07.2015 14:00 - 10.07.2015 15:00","2168","n/e","n/e","3","n/e","n/e","5","n/e","n/e"
"10.07.2015 15:00 - 10.07.2015 16:00","2036","n/e","n/e","1","n/e","n/e","6","n/e","n/e"
"10.07.2015 16:00 - 10.07.2015 17:00","1795","n/e","n/e","1","n/e","n/e","7","n/e","n/e"
"10.07.2015 17:00 - 10.07.2015 18:00","1428","n/e","n/e","11","n/e","n/e","14","n/e","n/e"
"10.07.2015 18:00 - 10.07.2015 19:00","917","n/e","n/e","38","n/e","n/e","27","n/e","n/e"
"10.07.2015 19:00 - 10.07.2015 20:00","413","n/e","n/e","67","n/e","n/e","41","n/e","n/e"
"10.07.2015 20:00 - 10.07.2015 21:00","126","n/e","n/e","98","n/e","n/e","69","n/e","n/e"
"10.07.2015 21:00 - 10.07.2015 22:00","28","n/e","n/e","135","n/e","n/e","126","n/e","n/e"
"10.07.2015 22:00 - 10.07.2015 23:00","0","n/e","n/e","165","n/e","n/e","195","n/e","n/e"
"10.07.2015 23:00 - 11.07.2015 00:00","0","n/e","n/e","179","n/e","n/e","244","n/e","n/e"
"11.07.2015 00:00 - 11.07.2015 01:00","0","n/e","n/e","194","n/e","n/e","308","n/e","n/e"
"11.07.2015 01:00 - 11.07.2015 02:00","0","n/e","n/e","192","n/e","n/e","292","n/e","n/e"
"11.07.2015 02:00 - 11.07.2015 03:00","0","n/e","n/e","192","n/e","n/e","274","n/e","n/e"
"11.07.2015 03:00 - 11.07.2015 04:00","0","n/e","n/e","179","n/e","n/e","268","n/e","n/e"
"11.07.2015 04:00 - 11.07.2015 05:00","0","n/e","n/e","157","n/e","n/e","269","n/e","n/e"
"11.07.2015 05:00 - 11.07.2015 06:00","0","n/e","n/e","129","n/e","n/e","255","n/e","n/e"
"11.07.2015 06:00 - 11.07.2015 07:00","95","n/e","n/e","100","n/e","n/e","214","n/e","n/e"
"11.07.2015 07:00 - 11.07.2015 08:00","305","n/e","n/e","74","n/e","n/e","165","n/e","n/e"
"11.07.2015 08:00 - 11.07.2015 09:00","636","n/e","n/e","53","n/e","n/e","107","n/e","n/e"
"11.07.2015 09:00 - 11.07.2015 10:00","1114","n/e","n/e","40","n/e","n/e","58","n/e","n/e"
"11.07.2015 10:00 - 11.07.2015 11:00","1599","n/e","n/e","33","n/e","n/e","28","n/e","n/e"
"11.07.2015 11:00 - 11.07.2015 12:00","1914","n/e","n/e","32","n/e","n/e","18","n/e","n/e"
"11.07.2015 12:00 - 11.07.2015 13:00","2101","n/e","n/e","39","n/e","n/e","28","n/e","n/e"
"11.07.2015 13:00 - 11.07.2015 14:00","2171","n/e","n/e","52","n/e","n/e","42","n/e","n/e"
"11.07.2015 14:00 - 11.07.2015 15:00","2131","n/e","n/e","63","n/e","n/e","70","n/e","n/e"
"11.07.2015 15:00 - 11.07.2015 16:00","1994","n/e","n/e","60","n/e","n/e","118","n/e","n/e"
"11.07.2015 16:00 - 11.07.2015 17:00","1732","n/e","n/e","60","n/e","n/e","173","n/e","n/e"
"11.07.2015 17:00 - 11.07.2015 18:00","1354","n/e","n/e","87","n/e","n/e","214","n/e","n/e"
"11.07.2015 18:00 - 11.07.2015 19:00","867","n/e","n/e","157","n/e","n/e","233","n/e","n/e"
"11.07.2015 19:00 - 11.07.2015 20:00","420","n/e","n/e","219","n/e","n/e","242","n/e","n/e"
"11.07.2015 20:00 - 11.07.2015 21:00","148","n/e","n/e","270","n/e","n/e","235","n/e","n/e"
"11.07.2015 21:00 - 11.07.2015 22:00","26","n/e","n/e","312","n/e","n/e","225","n/e","n/e"
"11.07.2015 22:00 - 11.07.2015 23:00","0","n/e","n/e","336","n/e","n/e","224","n/e","n/e"
"11.07.2015 23:00 - 12.07.2015 00:00","0","n/e","n/e","356","n/e","n/e","228","n/e","n/e"
"12.07.2015 00:00 - 12.07.2015 01:00","0","n/e","n/e","438","n/e","n/e","247","n/e","n/e"
"12.07.2015 01:00 - 12.07.2015 02:00","0","n/e","n/e","406","n/e","n/e","235","n/e","n/e"
"12.07.2015 02:00 - 12.07.2015 03:00","0","n/e","n/e","355","n/e","n/e","223","n/e","n/e"
"12.07.2015 03:00 - 12.07.2015 04:00","0","n/e","n/e","285","n/e","n/e","210","n/e","n/e"
"12.07.2015 04:00 - 12.07.2015 05:00","0","n/e","n/e","221","n/e","n/e","198","n/e","n/e"
"12.07.2015 05:00 - 12.07.2015 06:00","0","n/e","n/e","182","n/e","n/e","185","n/e","n/e"
"12.07.2015 06:00 - 12.07.2015 07:00","60","n/e","n/e","165","n/e","n/e","171","n/e","n/e"
"12.07.2015 07:00 - 12.07.2015 08:00","191","n/e","n/e","155","n/e","n/e","154","n/e","n/e"
"12.07.2015 08:00 - 12.07.2015 09:00","338","n/e","n/e","181","n/e","n/e","144","n/e","n/e"
"12.07.2015 09:00 - 12.07.2015 10:00","499","n/e","n/e","255","n/e","n/e","148","n/e","n/e"
"12.07.2015 10:00 - 12.07.2015 11:00","619","n/e","n/e","330","n/e","n/e","159","n/e","n/e"
"12.07.2015 11:00 - 12.07.2015 12:00","726","n/e","n/e","397","n/e","n/e","182","n/e","n/e"
"12.07.2015 12:00 - 12.07.2015 13:00","798","n/e","n/e","452","n/e","n/e","215","n/e","n/e"
"12.07.2015 13:00 - 12.07.2015 14:00","773","n/e","n/e","507","n/e","n/e","241","n/e","n/e"
"12.07.2015 14:00 - 12.07.2015 15:00","702","n/e","n/e","553","n/e","n/e","258","n/e","n/e"
"12.07.2015 15:00 - 12.07.2015 16:00","611","n/e","n/e","579","n/e","n/e","271","n/e","n/e"
"12.07.2015 16:00 - 12.07.2015 17:00","514","n/e","n/e","597","n/e","n/e","290","n/e","n/e"
"12.07.2015 17:00 - 12.07.2015 18:00","401","n/e","n/e","605","n/e","n/e","306","n/e","n/e"
"12.07.2015 18:00 - 12.07.2015 19:00","278","n/e","n/e","603","n/e","n/e","308","n/e","n/e"
"12.07.2015 19:00 - 12.07.2015 20:00","160","n/e","n/e","605","n/e","n/e","302","n/e","n/e"
"12.07.2015 20:00 - 12.07.2015 21:00","57","n/e","n/e","600","n/e","n/e","289","n/e","n/e"
"12.07.2015 21:00 - 12.07.2015 22:00","8","n/e","n/e","591","n/e","n/e","274","n/e","n/e"
"12.07.2015 22:00 - 12.07.2015 23:00","0","n/e","n/e","579","n/e","n/e","269","n/e","n/e"
"12.07.2015 23:00 - 13.07.2015 00:00","0","n/e","n/e","559","n/e","n/e","270","n/e","n/e"
"13.07.2015 00:00 - 13.07.2015 01:00","0","n/e","n/e","508","n/e","n/e","286","n/e","n/e"
"13.07.2015 01:00 - 13.07.2015 02:00","0","n/e","n/e","481","n/e","n/e","285","n/e","n/e"
"13.07.2015 02:00 - 13.07.2015 03:00","0","n/e","n/e","442","n/e","n/e","274","n/e","n/e"
"13.07.2015 03:00 - 13.07.2015 04:00","0","n/e","n/e","386","n/e","n/e","258","n/e","n/e"
"13.07.2015 04:00 - 13.07.2015 05:00","0","n/e","n/e","339","n/e","n/e","242","n/e","n/e"
"13.07.2015 05:00 - 13.07.2015 06:00","0","n/e","n/e","298","n/e","n/e","226","n/e","n/e"
"13.07.2015 06:00 - 13.07.2015 07:00","17","n/e","n/e","266","n/e","n/e","218","n/e","n/e"
"13.07.2015 07:00 - 13.07.2015 08:00","79","n/e","n/e","252","n/e","n/e","220","n/e","n/e"
"13.07.2015 08:00 - 13.07.2015 09:00","147","n/e","n/e","254","n/e","n/e","231","n/e","n/e"
"13.07.2015 09:00 - 13.07.2015 10:00","202","n/e","n/e","267","n/e","n/e","254","n/e","n/e"
"13.07.2015 10:00 - 13.07.2015 11:00","252","n/e","n/e","279","n/e","n/e","278","n/e","n/e"
"13.07.2015 11:00 - 13.07.2015 12:00","273","n/e","n/e","273","n/e","n/e","294","n/e","n/e"
"13.07.2015 12:00 - 13.07.2015 13:00","277","n/e","n/e","270","n/e","n/e","290","n/e","n/e"
"13.07.2015 13:00 - 13.07.2015 14:00","258","n/e","n/e","290","n/e","n/e","287","n/e","n/e"
"13.07.2015 14:00 - 13.07.2015 15:00","239","n/e","n/e","323","n/e","n/e","305","n/e","n/e"
"13.07.2015 15:00 - 13.07.2015 16:00","218","n/e","n/e","384","n/e","n/e","344","n/e","n/e"
"13.07.2015 16:00 - 13.07.2015 17:00","211","n/e","n/e","414","n/e","n/e","382","n/e","n/e"
"13.07.2015 17:00 - 13.07.2015 18:00","188","n/e","n/e","457","n/e","n/e","415","n/e","n/e"
"13.07.2015 18:00 - 13.07.2015 19:00","143","n/e","n/e","505","n/e","n/e","433","n/e","n/e"
"13.07.2015 19:00 - 13.07.2015 20:00","84","n/e","n/e","537","n/e","n/e","428","n/e","n/e"
"13.07.2015 20:00 - 13.07.2015 21:00","32","n/e","n/e","552","n/e","n/e","413","n/e","n/e"
"13.07.2015 21:00 - 13.07.2015 22:00","5","n/e","n/e","550","n/e","n/e","394","n/e","n/e"
"13.07.2015 22:00 - 13.07.2015 23:00","0","n/e","n/e","547","n/e","n/e","375","n/e","n/e"
"13.07.2015 23:00 - 14.07.2015 00:00","0","n/e","n/e","538","n/e","n/e","374","n/e","n/e"
"14.07.2015 00:00 - 14.07.2015 01:00","0","n/e","n/e","544","n/e","n/e","429","n/e","n/e"
"14.07.2015 01:00 - 14.07.2015 02:00","0","n/e","n/e","511","n/e","n/e","430","n/e","n/e"
"14.07.2015 02:00 - 14.07.2015 03:00","0","n/e","n/e","475","n/e","n/e","418","n/e","n/e"
"14.07.2015 03:00 - 14.07.2015 04:00","0","n/e","n/e","438","n/e","n/e","392","n/e","n/e"
"14.07.2015 04:00 - 14.07.2015 05:00","0","n/e","n/e","406","n/e","n/e","363","n/e","n/e"
"14.07.2015 05:00 - 14.07.2015 06:00","0","n/e","n/e","385","n/e","n/e","340","n/e","n/e"
"14.07.2015 06:00 - 14.07.2015 07:00","14","n/e","n/e","347","n/e","n/e","324","n/e","n/e"
"14.07.2015 07:00 - 14.07.2015 08:00","88","n/e","n/e","303","n/e","n/e","305","n/e","n/e"
"14.07.2015 08:00 - 14.07.2015 09:00","197","n/e","n/e","268","n/e","n/e","293","n/e","n/e"
"14.07.2015 09:00 - 14.07.2015 10:00","324","n/e","n/e","234","n/e","n/e","291","n/e","n/e"
"14.07.2015 10:00 - 14.07.2015 11:00","413","n/e","n/e","200","n/e","n/e","290","n/e","n/e"
"14.07.2015 11:00 - 14.07.2015 12:00","503","n/e","n/e","172","n/e","n/e","292","n/e","n/e"
"14.07.2015 12:00 - 14.07.2015 13:00","580","n/e","n/e","151","n/e","n/e","295","n/e","n/e"
"14.07.2015 13:00 - 14.07.2015 14:00","634","n/e","n/e","127","n/e","n/e","292","n/e","n/e"
"14.07.2015 14:00 - 14.07.2015 15:00","672","n/e","n/e","109","n/e","n/e","282","n/e","n/e"
"14.07.2015 15:00 - 14.07.2015 16:00","679","n/e","n/e","99","n/e","n/e","269","n/e","n/e"
"14.07.2015 16:00 - 14.07.2015 17:00","600","n/e","n/e","96","n/e","n/e","256","n/e","n/e"
"14.07.2015 17:00 - 14.07.2015 18:00","488","n/e","n/e","90","n/e","n/e","234","n/e","n/e"
"14.07.2015 18:00 - 14.07.2015 19:00","363","n/e","n/e","78","n/e","n/e","201","n/e","n/e"
"14.07.2015 19:00 - 14.07.2015 20:00","228","n/e","n/e","65","n/e","n/e","170","n/e","n/e"
"14.07.2015 20:00 - 14.07.2015 21:00","93","n/e","n/e","58","n/e","n/e","140","n/e","n/e"
"14.07.2015 21:00 - 14.07.2015 22:00","12","n/e","n/e","56","n/e","n/e","115","n/e","n/e"
"14.07.2015 22:00 - 14.07.2015 23:00","0","n/e","n/e","51","n/e","n/e","90","n/e","n/e"
"14.07.2015 23:00 - 15.07.2015 00:00","0","n/e","n/e","44","n/e","n/e","71","n/e","n/e"
"15.07.2015 00:00 - 15.07.2015 01:00","0","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 01:00 - 15.07.2015 02:00","0","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 02:00 - 15.07.2015 03:00","0","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 03:00 - 15.07.2015 04:00","0","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 04:00 - 15.07.2015 05:00","0","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 05:00 - 15.07.2015 06:00","0","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 06:00 - 15.07.2015 07:00","54","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 07:00 - 15.07.2015 08:00","175","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 08:00 - 15.07.2015 09:00","371","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 09:00 - 15.07.2015 10:00","553","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 10:00 - 15.07.2015 11:00","582","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
"15.07.2015 11:00 - 15.07.2015 12:00","571","n/e","n/e","N/A","n/e","n/e","N/A","n/e","n/e"
