"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|BE","Generation - Solar  [MW] Intraday / BZN|BE","Generation - Solar  [MW] Current / BZN|BE","Generation - Wind Offshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Offshore  [MW] Intraday / BZN|BE","Generation - Wind Offshore  [MW] Current / BZN|BE","Generation - Wind Onshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Onshore  [MW] Intraday / BZN|BE","Generation - Wind Onshore  [MW] Current / BZN|BE"
"30.11.2016 17:00 - 30.11.2016 18:00","0","n/e","n/e","170","n/e","n/e","205","n/e","n/e"
"30.11.2016 18:00 - 30.11.2016 19:00","0","n/e","n/e","177","n/e","n/e","237","n/e","n/e"
"30.11.2016 19:00 - 30.11.2016 20:00","0","n/e","n/e","192","n/e","n/e","258","n/e","n/e"
"30.11.2016 20:00 - 30.11.2016 21:00","0","n/e","n/e","214","n/e","n/e","271","n/e","n/e"
"30.11.2016 21:00 - 30.11.2016 22:00","0","n/e","n/e","240","n/e","n/e","276","n/e","n/e"
"30.11.2016 22:00 - 30.11.2016 23:00","0","n/e","n/e","261","n/e","n/e","279","n/e","n/e"
"30.11.2016 23:00 - 01.12.2016 00:00","0","n/e","n/e","274","n/e","n/e","281","n/e","n/e"
"01.12.2016 00:00 - 01.12.2016 01:00","0","n/e","n/e","236","n/e","n/e","266","n/e","n/e"
"01.12.2016 01:00 - 01.12.2016 02:00","0","n/e","n/e","236","n/e","n/e","256","n/e","n/e"
"01.12.2016 02:00 - 01.12.2016 03:00","0","n/e","n/e","235","n/e","n/e","246","n/e","n/e"
"01.12.2016 03:00 - 01.12.2016 04:00","0","n/e","n/e","232","n/e","n/e","240","n/e","n/e"
"01.12.2016 04:00 - 01.12.2016 05:00","0","n/e","n/e","225","n/e","n/e","237","n/e","n/e"
"01.12.2016 05:00 - 01.12.2016 06:00","0","n/e","n/e","216","n/e","n/e","238","n/e","n/e"
"01.12.2016 06:00 - 01.12.2016 07:00","0","n/e","n/e","208","n/e","n/e","243","n/e","n/e"
"01.12.2016 07:00 - 01.12.2016 08:00","0","n/e","n/e","200","n/e","n/e","248","n/e","n/e"
"01.12.2016 08:00 - 01.12.2016 09:00","8","n/e","n/e","192","n/e","n/e","249","n/e","n/e"
"01.12.2016 09:00 - 01.12.2016 10:00","85","n/e","n/e","186","n/e","n/e","241","n/e","n/e"
"01.12.2016 10:00 - 01.12.2016 11:00","186","n/e","n/e","179","n/e","n/e","221","n/e","n/e"
"01.12.2016 11:00 - 01.12.2016 12:00","252","n/e","n/e","172","n/e","n/e","196","n/e","n/e"
"01.12.2016 12:00 - 01.12.2016 13:00","253","n/e","n/e","165","n/e","n/e","176","n/e","n/e"
"01.12.2016 13:00 - 01.12.2016 14:00","210","n/e","n/e","159","n/e","n/e","168","n/e","n/e"
"01.12.2016 14:00 - 01.12.2016 15:00","136","n/e","n/e","154","n/e","n/e","169","n/e","n/e"
"01.12.2016 15:00 - 01.12.2016 16:00","59","n/e","n/e","150","n/e","n/e","177","n/e","n/e"
"01.12.2016 16:00 - 01.12.2016 17:00","7","n/e","n/e","149","n/e","n/e","188","n/e","n/e"
"01.12.2016 17:00 - 01.12.2016 18:00","0","n/e","n/e","152","n/e","n/e","198","n/e","n/e"
"01.12.2016 18:00 - 01.12.2016 19:00","0","n/e","n/e","158","n/e","n/e","201","n/e","n/e"
"01.12.2016 19:00 - 01.12.2016 20:00","0","n/e","n/e","164","n/e","n/e","195","n/e","n/e"
"01.12.2016 20:00 - 01.12.2016 21:00","0","n/e","n/e","166","n/e","n/e","184","n/e","n/e"
"01.12.2016 21:00 - 01.12.2016 22:00","0","n/e","n/e","163","n/e","n/e","173","n/e","n/e"
"01.12.2016 22:00 - 01.12.2016 23:00","0","n/e","n/e","158","n/e","n/e","168","n/e","n/e"
"01.12.2016 23:00 - 02.12.2016 00:00","0","n/e","n/e","152","n/e","n/e","167","n/e","n/e"
"02.12.2016 00:00 - 02.12.2016 01:00","0","n/e","n/e","149","n/e","n/e","155","n/e","n/e"
"02.12.2016 01:00 - 02.12.2016 02:00","0","n/e","n/e","156","n/e","n/e","159","n/e","n/e"
"02.12.2016 02:00 - 02.12.2016 03:00","0","n/e","n/e","155","n/e","n/e","160","n/e","n/e"
"02.12.2016 03:00 - 02.12.2016 04:00","0","n/e","n/e","150","n/e","n/e","157","n/e","n/e"
"02.12.2016 04:00 - 02.12.2016 05:00","0","n/e","n/e","137","n/e","n/e","148","n/e","n/e"
"02.12.2016 05:00 - 02.12.2016 06:00","0","n/e","n/e","121","n/e","n/e","136","n/e","n/e"
"02.12.2016 06:00 - 02.12.2016 07:00","0","n/e","n/e","108","n/e","n/e","124","n/e","n/e"
"02.12.2016 07:00 - 02.12.2016 08:00","0","n/e","n/e","99","n/e","n/e","110","n/e","n/e"
"02.12.2016 08:00 - 02.12.2016 09:00","4","n/e","n/e","93","n/e","n/e","97","n/e","n/e"
"02.12.2016 09:00 - 02.12.2016 10:00","45","n/e","n/e","89","n/e","n/e","86","n/e","n/e"
"02.12.2016 10:00 - 02.12.2016 11:00","110","n/e","n/e","87","n/e","n/e","78","n/e","n/e"
"02.12.2016 11:00 - 02.12.2016 12:00","156","n/e","n/e","85","n/e","n/e","73","n/e","n/e"
"02.12.2016 12:00 - 02.12.2016 13:00","167","n/e","n/e","85","n/e","n/e","70","n/e","n/e"
"02.12.2016 13:00 - 02.12.2016 14:00","150","n/e","n/e","90","n/e","n/e","67","n/e","n/e"
"02.12.2016 14:00 - 02.12.2016 15:00","109","n/e","n/e","99","n/e","n/e","67","n/e","n/e"
"02.12.2016 15:00 - 02.12.2016 16:00","47","n/e","n/e","98","n/e","n/e","67","n/e","n/e"
"02.12.2016 16:00 - 02.12.2016 17:00","5","n/e","n/e","81","n/e","n/e","65","n/e","n/e"
"02.12.2016 17:00 - 02.12.2016 18:00","0","n/e","n/e","64","n/e","n/e","62","n/e","n/e"
"02.12.2016 18:00 - 02.12.2016 19:00","0","n/e","n/e","61","n/e","n/e","62","n/e","n/e"
"02.12.2016 19:00 - 02.12.2016 20:00","0","n/e","n/e","65","n/e","n/e","66","n/e","n/e"
"02.12.2016 20:00 - 02.12.2016 21:00","0","n/e","n/e","67","n/e","n/e","74","n/e","n/e"
"02.12.2016 21:00 - 02.12.2016 22:00","0","n/e","n/e","64","n/e","n/e","88","n/e","n/e"
"02.12.2016 22:00 - 02.12.2016 23:00","0","n/e","n/e","61","n/e","n/e","103","n/e","n/e"
"02.12.2016 23:00 - 03.12.2016 00:00","0","n/e","n/e","59","n/e","n/e","110","n/e","n/e"
"03.12.2016 00:00 - 03.12.2016 01:00","0","n/e","n/e","68","n/e","n/e","122","n/e","n/e"
"03.12.2016 01:00 - 03.12.2016 02:00","0","n/e","n/e","71","n/e","n/e","124","n/e","n/e"
"03.12.2016 02:00 - 03.12.2016 03:00","0","n/e","n/e","73","n/e","n/e","118","n/e","n/e"
"03.12.2016 03:00 - 03.12.2016 04:00","0","n/e","n/e","75","n/e","n/e","112","n/e","n/e"
"03.12.2016 04:00 - 03.12.2016 05:00","0","n/e","n/e","75","n/e","n/e","107","n/e","n/e"
"03.12.2016 05:00 - 03.12.2016 06:00","0","n/e","n/e","73","n/e","n/e","106","n/e","n/e"
"03.12.2016 06:00 - 03.12.2016 07:00","0","n/e","n/e","70","n/e","n/e","107","n/e","n/e"
"03.12.2016 07:00 - 03.12.2016 08:00","0","n/e","n/e","66","n/e","n/e","109","n/e","n/e"
"03.12.2016 08:00 - 03.12.2016 09:00","18","n/e","n/e","63","n/e","n/e","107","n/e","n/e"
"03.12.2016 09:00 - 03.12.2016 10:00","243","n/e","n/e","61","n/e","n/e","103","n/e","n/e"
"03.12.2016 10:00 - 03.12.2016 11:00","510","n/e","n/e","61","n/e","n/e","93","n/e","n/e"
"03.12.2016 11:00 - 03.12.2016 12:00","667","n/e","n/e","62","n/e","n/e","82","n/e","n/e"
"03.12.2016 12:00 - 03.12.2016 13:00","728","n/e","n/e","67","n/e","n/e","75","n/e","n/e"
"03.12.2016 13:00 - 03.12.2016 14:00","692","n/e","n/e","75","n/e","n/e","77","n/e","n/e"
"03.12.2016 14:00 - 03.12.2016 15:00","539","n/e","n/e","86","n/e","n/e","90","n/e","n/e"
"03.12.2016 15:00 - 03.12.2016 16:00","269","n/e","n/e","103","n/e","n/e","116","n/e","n/e"
"03.12.2016 16:00 - 03.12.2016 17:00","25","n/e","n/e","126","n/e","n/e","158","n/e","n/e"
"03.12.2016 17:00 - 03.12.2016 18:00","0","n/e","n/e","151","n/e","n/e","210","n/e","n/e"
"03.12.2016 18:00 - 03.12.2016 19:00","0","n/e","n/e","176","n/e","n/e","260","n/e","n/e"
"03.12.2016 19:00 - 03.12.2016 20:00","0","n/e","n/e","195","n/e","n/e","290","n/e","n/e"
"03.12.2016 20:00 - 03.12.2016 21:00","0","n/e","n/e","204","n/e","n/e","298","n/e","n/e"
"03.12.2016 21:00 - 03.12.2016 22:00","0","n/e","n/e","207","n/e","n/e","296","n/e","n/e"
"03.12.2016 22:00 - 03.12.2016 23:00","0","n/e","n/e","209","n/e","n/e","294","n/e","n/e"
"03.12.2016 23:00 - 04.12.2016 00:00","0","n/e","n/e","211","n/e","n/e","297","n/e","n/e"
"04.12.2016 00:00 - 04.12.2016 01:00","0","n/e","n/e","183","n/e","n/e","284","n/e","n/e"
"04.12.2016 01:00 - 04.12.2016 02:00","0","n/e","n/e","199","n/e","n/e","293","n/e","n/e"
"04.12.2016 02:00 - 04.12.2016 03:00","0","n/e","n/e","214","n/e","n/e","301","n/e","n/e"
"04.12.2016 03:00 - 04.12.2016 04:00","0","n/e","n/e","228","n/e","n/e","309","n/e","n/e"
"04.12.2016 04:00 - 04.12.2016 05:00","0","n/e","n/e","242","n/e","n/e","318","n/e","n/e"
"04.12.2016 05:00 - 04.12.2016 06:00","0","n/e","n/e","258","n/e","n/e","326","n/e","n/e"
"04.12.2016 06:00 - 04.12.2016 07:00","0","n/e","n/e","277","n/e","n/e","334","n/e","n/e"
"04.12.2016 07:00 - 04.12.2016 08:00","0","n/e","n/e","300","n/e","n/e","341","n/e","n/e"
"04.12.2016 08:00 - 04.12.2016 09:00","28","n/e","n/e","323","n/e","n/e","341","n/e","n/e"
"04.12.2016 09:00 - 04.12.2016 10:00","394","n/e","n/e","338","n/e","n/e","323","n/e","n/e"
"04.12.2016 10:00 - 04.12.2016 11:00","817","n/e","n/e","337","n/e","n/e","276","n/e","n/e"
"04.12.2016 11:00 - 04.12.2016 12:00","1122","n/e","n/e","322","n/e","n/e","217","n/e","n/e"
"04.12.2016 12:00 - 04.12.2016 13:00","1242","n/e","n/e","305","n/e","n/e","173","n/e","n/e"
"04.12.2016 13:00 - 04.12.2016 14:00","1153","n/e","n/e","297","n/e","n/e","163","n/e","n/e"
"04.12.2016 14:00 - 04.12.2016 15:00","870","n/e","n/e","300","n/e","n/e","185","n/e","n/e"
"04.12.2016 15:00 - 04.12.2016 16:00","452","n/e","n/e","310","n/e","n/e","225","n/e","n/e"
"04.12.2016 16:00 - 04.12.2016 17:00","45","n/e","n/e","319","n/e","n/e","266","n/e","n/e"
"04.12.2016 17:00 - 04.12.2016 18:00","0","n/e","n/e","320","n/e","n/e","293","n/e","n/e"
"04.12.2016 18:00 - 04.12.2016 19:00","0","n/e","n/e","305","n/e","n/e","302","n/e","n/e"
"04.12.2016 19:00 - 04.12.2016 20:00","0","n/e","n/e","269","n/e","n/e","291","n/e","n/e"
"04.12.2016 20:00 - 04.12.2016 21:00","0","n/e","n/e","218","n/e","n/e","267","n/e","n/e"
"04.12.2016 21:00 - 04.12.2016 22:00","0","n/e","n/e","170","n/e","n/e","241","n/e","n/e"
"04.12.2016 22:00 - 04.12.2016 23:00","0","n/e","n/e","132","n/e","n/e","217","n/e","n/e"
"04.12.2016 23:00 - 05.12.2016 00:00","0","n/e","n/e","103","n/e","n/e","196","n/e","n/e"
"05.12.2016 00:00 - 05.12.2016 01:00","0","n/e","n/e","83","n/e","n/e","201","n/e","n/e"
"05.12.2016 01:00 - 05.12.2016 02:00","0","n/e","n/e","71","n/e","n/e","187","n/e","n/e"
"05.12.2016 02:00 - 05.12.2016 03:00","0","n/e","n/e","60","n/e","n/e","174","n/e","n/e"
"05.12.2016 03:00 - 05.12.2016 04:00","0","n/e","n/e","51","n/e","n/e","160","n/e","n/e"
"05.12.2016 04:00 - 05.12.2016 05:00","0","n/e","n/e","44","n/e","n/e","145","n/e","n/e"
"05.12.2016 05:00 - 05.12.2016 06:00","0","n/e","n/e","38","n/e","n/e","130","n/e","n/e"
"05.12.2016 06:00 - 05.12.2016 07:00","0","n/e","n/e","36","n/e","n/e","118","n/e","n/e"
"05.12.2016 07:00 - 05.12.2016 08:00","0","n/e","n/e","36","n/e","n/e","111","n/e","n/e"
"05.12.2016 08:00 - 05.12.2016 09:00","28","n/e","n/e","39","n/e","n/e","105","n/e","n/e"
"05.12.2016 09:00 - 05.12.2016 10:00","419","n/e","n/e","42","n/e","n/e","93","n/e","n/e"
"05.12.2016 10:00 - 05.12.2016 11:00","835","n/e","n/e","42","n/e","n/e","73","n/e","n/e"
"05.12.2016 11:00 - 05.12.2016 12:00","1097","n/e","n/e","40","n/e","n/e","51","n/e","n/e"
"05.12.2016 12:00 - 05.12.2016 13:00","1176","n/e","n/e","34","n/e","n/e","37","n/e","n/e"
"05.12.2016 13:00 - 05.12.2016 14:00","1073","n/e","n/e","26","n/e","n/e","30","n/e","n/e"
"05.12.2016 14:00 - 05.12.2016 15:00","801","n/e","n/e","18","n/e","n/e","28","n/e","n/e"
"05.12.2016 15:00 - 05.12.2016 16:00","408","n/e","n/e","14","n/e","n/e","31","n/e","n/e"
"05.12.2016 16:00 - 05.12.2016 17:00","37","n/e","n/e","14","n/e","n/e","39","n/e","n/e"
"05.12.2016 17:00 - 05.12.2016 18:00","0","n/e","n/e","16","n/e","n/e","53","n/e","n/e"
"05.12.2016 18:00 - 05.12.2016 19:00","0","n/e","n/e","21","n/e","n/e","70","n/e","n/e"
"05.12.2016 19:00 - 05.12.2016 20:00","0","n/e","n/e","24","n/e","n/e","85","n/e","n/e"
"05.12.2016 20:00 - 05.12.2016 21:00","0","n/e","n/e","26","n/e","n/e","95","n/e","n/e"
"05.12.2016 21:00 - 05.12.2016 22:00","0","n/e","n/e","28","n/e","n/e","100","n/e","n/e"
"05.12.2016 22:00 - 05.12.2016 23:00","0","n/e","n/e","31","n/e","n/e","103","n/e","n/e"
"05.12.2016 23:00 - 06.12.2016 00:00","0","n/e","n/e","35","n/e","n/e","105","n/e","n/e"
"06.12.2016 00:00 - 06.12.2016 01:00","0","n/e","n/e","15","n/e","n/e","61","n/e","n/e"
"06.12.2016 01:00 - 06.12.2016 02:00","0","n/e","n/e","14","n/e","n/e","57","n/e","n/e"
"06.12.2016 02:00 - 06.12.2016 03:00","0","n/e","n/e","13","n/e","n/e","52","n/e","n/e"
"06.12.2016 03:00 - 06.12.2016 04:00","0","n/e","n/e","12","n/e","n/e","46","n/e","n/e"
"06.12.2016 04:00 - 06.12.2016 05:00","0","n/e","n/e","11","n/e","n/e","40","n/e","n/e"
"06.12.2016 05:00 - 06.12.2016 06:00","0","n/e","n/e","11","n/e","n/e","35","n/e","n/e"
"06.12.2016 06:00 - 06.12.2016 07:00","0","n/e","n/e","13","n/e","n/e","35","n/e","n/e"
"06.12.2016 07:00 - 06.12.2016 08:00","0","n/e","n/e","15","n/e","n/e","40","n/e","n/e"
"06.12.2016 08:00 - 06.12.2016 09:00","12","n/e","n/e","20","n/e","n/e","50","n/e","n/e"
"06.12.2016 09:00 - 06.12.2016 10:00","233","n/e","n/e","25","n/e","n/e","58","n/e","n/e"
"06.12.2016 10:00 - 06.12.2016 11:00","516","n/e","n/e","29","n/e","n/e","57","n/e","n/e"
"06.12.2016 11:00 - 06.12.2016 12:00","682","n/e","n/e","31","n/e","n/e","49","n/e","n/e"
"06.12.2016 12:00 - 06.12.2016 13:00","759","n/e","n/e","31","n/e","n/e","41","n/e","n/e"
"06.12.2016 13:00 - 06.12.2016 14:00","727","n/e","n/e","31","n/e","n/e","36","n/e","n/e"
"06.12.2016 14:00 - 06.12.2016 15:00","567","n/e","n/e","30","n/e","n/e","36","n/e","n/e"
"06.12.2016 15:00 - 06.12.2016 16:00","278","n/e","n/e","32","n/e","n/e","41","n/e","n/e"
"06.12.2016 16:00 - 06.12.2016 17:00","22","n/e","n/e","37","n/e","n/e","52","n/e","n/e"
"06.12.2016 17:00 - 06.12.2016 18:00","0","n/e","n/e","45","n/e","n/e","71","n/e","n/e"
"06.12.2016 18:00 - 06.12.2016 19:00","0","n/e","n/e","58","n/e","n/e","99","n/e","n/e"
"06.12.2016 19:00 - 06.12.2016 20:00","0","n/e","n/e","70","n/e","n/e","127","n/e","n/e"
"06.12.2016 20:00 - 06.12.2016 21:00","0","n/e","n/e","79","n/e","n/e","153","n/e","n/e"
"06.12.2016 21:00 - 06.12.2016 22:00","0","n/e","n/e","87","n/e","n/e","177","n/e","n/e"
"06.12.2016 22:00 - 06.12.2016 23:00","0","n/e","n/e","95","n/e","n/e","200","n/e","n/e"
"06.12.2016 23:00 - 07.12.2016 00:00","0","n/e","n/e","102","n/e","n/e","221","n/e","n/e"
"07.12.2016 00:00 - 07.12.2016 01:00","0","n/e","n/e","238","n/e","n/e","376","n/e","n/e"
"07.12.2016 01:00 - 07.12.2016 02:00","0","n/e","n/e","247","n/e","n/e","389","n/e","n/e"
"07.12.2016 02:00 - 07.12.2016 03:00","0","n/e","n/e","258","n/e","n/e","396","n/e","n/e"
"07.12.2016 03:00 - 07.12.2016 04:00","0","n/e","n/e","269","n/e","n/e","401","n/e","n/e"
"07.12.2016 04:00 - 07.12.2016 05:00","0","n/e","n/e","282","n/e","n/e","409","n/e","n/e"
"07.12.2016 05:00 - 07.12.2016 06:00","0","n/e","n/e","300","n/e","n/e","421","n/e","n/e"
"07.12.2016 06:00 - 07.12.2016 07:00","0","n/e","n/e","324","n/e","n/e","438","n/e","n/e"
"07.12.2016 07:00 - 07.12.2016 08:00","0","n/e","n/e","359","n/e","n/e","459","n/e","n/e"
"07.12.2016 08:00 - 07.12.2016 09:00","5","n/e","n/e","398","n/e","n/e","477","n/e","n/e"
"07.12.2016 09:00 - 07.12.2016 10:00","96","n/e","n/e","434","n/e","n/e","483","n/e","n/e"
"07.12.2016 10:00 - 07.12.2016 11:00","245","n/e","n/e","464","n/e","n/e","469","n/e","n/e"
"07.12.2016 11:00 - 07.12.2016 12:00","359","n/e","n/e","484","n/e","n/e","441","n/e","n/e"
"07.12.2016 12:00 - 07.12.2016 13:00","423","n/e","n/e","498","n/e","n/e","415","n/e","n/e"
"07.12.2016 13:00 - 07.12.2016 14:00","420","n/e","n/e","507","n/e","n/e","405","n/e","n/e"
"07.12.2016 14:00 - 07.12.2016 15:00","325","n/e","n/e","511","n/e","n/e","415","n/e","n/e"
"07.12.2016 15:00 - 07.12.2016 16:00","151","n/e","n/e","515","n/e","n/e","441","n/e","n/e"
"07.12.2016 16:00 - 07.12.2016 17:00","12","n/e","n/e","521","n/e","n/e","475","n/e","n/e"
"07.12.2016 17:00 - 07.12.2016 18:00","0","n/e","n/e","529","n/e","n/e","511","n/e","n/e"
"07.12.2016 18:00 - 07.12.2016 19:00","0","n/e","n/e","536","n/e","n/e","545","n/e","n/e"
"07.12.2016 19:00 - 07.12.2016 20:00","0","n/e","n/e","546","n/e","n/e","575","n/e","n/e"
"07.12.2016 20:00 - 07.12.2016 21:00","0","n/e","n/e","558","n/e","n/e","598","n/e","n/e"
"07.12.2016 21:00 - 07.12.2016 22:00","0","n/e","n/e","569","n/e","n/e","613","n/e","n/e"
"07.12.2016 22:00 - 07.12.2016 23:00","0","n/e","n/e","577","n/e","n/e","620","n/e","n/e"
"07.12.2016 23:00 - 08.12.2016 00:00","0","n/e","n/e","581","n/e","n/e","619","n/e","n/e"
"08.12.2016 00:00 - 08.12.2016 01:00","0","n/e","n/e","572","n/e","n/e","651","n/e","n/e"
"08.12.2016 01:00 - 08.12.2016 02:00","0","n/e","n/e","553","n/e","n/e","636","n/e","n/e"
"08.12.2016 02:00 - 08.12.2016 03:00","0","n/e","n/e","529","n/e","n/e","609","n/e","n/e"
"08.12.2016 03:00 - 08.12.2016 04:00","0","n/e","n/e","503","n/e","n/e","575","n/e","n/e"
"08.12.2016 04:00 - 08.12.2016 05:00","0","n/e","n/e","477","n/e","n/e","539","n/e","n/e"
"08.12.2016 05:00 - 08.12.2016 06:00","0","n/e","n/e","456","n/e","n/e","511","n/e","n/e"
"08.12.2016 06:00 - 08.12.2016 07:00","0","n/e","n/e","443","n/e","n/e","497","n/e","n/e"
"08.12.2016 07:00 - 08.12.2016 08:00","0","n/e","n/e","441","n/e","n/e","498","n/e","n/e"
"08.12.2016 08:00 - 08.12.2016 09:00","4","n/e","n/e","453","n/e","n/e","507","n/e","n/e"
"08.12.2016 09:00 - 08.12.2016 10:00","81","n/e","n/e","469","n/e","n/e","508","n/e","n/e"
"08.12.2016 10:00 - 08.12.2016 11:00","234","n/e","n/e","475","n/e","n/e","490","n/e","n/e"
"08.12.2016 11:00 - 08.12.2016 12:00","346","n/e","n/e","470","n/e","n/e","452","n/e","n/e"
"08.12.2016 12:00 - 08.12.2016 13:00","431","n/e","n/e","461","n/e","n/e","414","n/e","n/e"
"08.12.2016 13:00 - 08.12.2016 14:00","455","n/e","n/e","456","n/e","n/e","388","n/e","n/e"
"08.12.2016 14:00 - 08.12.2016 15:00","380","n/e","n/e","460","n/e","n/e","381","n/e","n/e"
"08.12.2016 15:00 - 08.12.2016 16:00","171","n/e","n/e","468","n/e","n/e","393","n/e","n/e"
"08.12.2016 16:00 - 08.12.2016 17:00","11","n/e","n/e","473","n/e","n/e","420","n/e","n/e"
"08.12.2016 17:00 - 08.12.2016 18:00","0","n/e","n/e","471","n/e","n/e","457","n/e","n/e"
"08.12.2016 18:00 - 08.12.2016 19:00","0","n/e","n/e","461","n/e","n/e","492","n/e","n/e"
"08.12.2016 19:00 - 08.12.2016 20:00","0","n/e","n/e","447","n/e","n/e","511","n/e","n/e"
"08.12.2016 20:00 - 08.12.2016 21:00","0","n/e","n/e","436","n/e","n/e","507","n/e","n/e"
"08.12.2016 21:00 - 08.12.2016 22:00","0","n/e","n/e","422","n/e","n/e","488","n/e","n/e"
"08.12.2016 22:00 - 08.12.2016 23:00","0","n/e","n/e","400","n/e","n/e","459","n/e","n/e"
"08.12.2016 23:00 - 09.12.2016 00:00","0","n/e","n/e","371","n/e","n/e","428","n/e","n/e"
"09.12.2016 00:00 - 09.12.2016 01:00","0","n/e","n/e","367","n/e","n/e","410","n/e","n/e"
"09.12.2016 01:00 - 09.12.2016 02:00","0","n/e","n/e","322","n/e","n/e","376","n/e","n/e"
"09.12.2016 02:00 - 09.12.2016 03:00","0","n/e","n/e","297","n/e","n/e","349","n/e","n/e"
"09.12.2016 03:00 - 09.12.2016 04:00","0","n/e","n/e","291","n/e","n/e","328","n/e","n/e"
"09.12.2016 04:00 - 09.12.2016 05:00","0","n/e","n/e","300","n/e","n/e","311","n/e","n/e"
"09.12.2016 05:00 - 09.12.2016 06:00","0","n/e","n/e","316","n/e","n/e","296","n/e","n/e"
"09.12.2016 06:00 - 09.12.2016 07:00","0","n/e","n/e","331","n/e","n/e","284","n/e","n/e"
"09.12.2016 07:00 - 09.12.2016 08:00","0","n/e","n/e","340","n/e","n/e","278","n/e","n/e"
"09.12.2016 08:00 - 09.12.2016 09:00","4","n/e","n/e","346","n/e","n/e","278","n/e","n/e"
"09.12.2016 09:00 - 09.12.2016 10:00","77","n/e","n/e","354","n/e","n/e","280","n/e","n/e"
"09.12.2016 10:00 - 09.12.2016 11:00","210","n/e","n/e","368","n/e","n/e","275","n/e","n/e"
"09.12.2016 11:00 - 09.12.2016 12:00","316","n/e","n/e","386","n/e","n/e","263","n/e","n/e"
"09.12.2016 12:00 - 09.12.2016 13:00","401","n/e","n/e","398","n/e","n/e","249","n/e","n/e"
"09.12.2016 13:00 - 09.12.2016 14:00","431","n/e","n/e","394","n/e","n/e","238","n/e","n/e"
"09.12.2016 14:00 - 09.12.2016 15:00","364","n/e","n/e","379","n/e","n/e","235","n/e","n/e"
"09.12.2016 15:00 - 09.12.2016 16:00","166","n/e","n/e","363","n/e","n/e","246","n/e","n/e"
"09.12.2016 16:00 - 09.12.2016 17:00","12","n/e","n/e","357","n/e","n/e","275","n/e","n/e"
"09.12.2016 17:00 - 09.12.2016 18:00","0","n/e","n/e","368","n/e","n/e","322","n/e","n/e"
"09.12.2016 18:00 - 09.12.2016 19:00","0","n/e","n/e","393","n/e","n/e","375","n/e","n/e"
"09.12.2016 19:00 - 09.12.2016 20:00","0","n/e","n/e","423","n/e","n/e","422","n/e","n/e"
"09.12.2016 20:00 - 09.12.2016 21:00","0","n/e","n/e","445","n/e","n/e","454","n/e","n/e"
"09.12.2016 21:00 - 09.12.2016 22:00","0","n/e","n/e","462","n/e","n/e","474","n/e","n/e"
"09.12.2016 22:00 - 09.12.2016 23:00","0","n/e","n/e","472","n/e","n/e","487","n/e","n/e"
"09.12.2016 23:00 - 10.12.2016 00:00","0","n/e","n/e","476","n/e","n/e","497","n/e","n/e"
"10.12.2016 00:00 - 10.12.2016 01:00","0","n/e","n/e","459","n/e","n/e","510","n/e","n/e"
"10.12.2016 01:00 - 10.12.2016 02:00","0","n/e","n/e","458","n/e","n/e","506","n/e","n/e"
"10.12.2016 02:00 - 10.12.2016 03:00","0","n/e","n/e","451","n/e","n/e","491","n/e","n/e"
"10.12.2016 03:00 - 10.12.2016 04:00","0","n/e","n/e","441","n/e","n/e","470","n/e","n/e"
"10.12.2016 04:00 - 10.12.2016 05:00","0","n/e","n/e","430","n/e","n/e","450","n/e","n/e"
"10.12.2016 05:00 - 10.12.2016 06:00","0","n/e","n/e","419","n/e","n/e","434","n/e","n/e"
"10.12.2016 06:00 - 10.12.2016 07:00","0","n/e","n/e","411","n/e","n/e","421","n/e","n/e"
"10.12.2016 07:00 - 10.12.2016 08:00","0","n/e","n/e","406","n/e","n/e","410","n/e","n/e"
"10.12.2016 08:00 - 10.12.2016 09:00","5","n/e","n/e","406","n/e","n/e","392","n/e","n/e"
"10.12.2016 09:00 - 10.12.2016 10:00","104","n/e","n/e","412","n/e","n/e","362","n/e","n/e"
"10.12.2016 10:00 - 10.12.2016 11:00","241","n/e","n/e","420","n/e","n/e","320","n/e","n/e"
"10.12.2016 11:00 - 10.12.2016 12:00","321","n/e","n/e","429","n/e","n/e","275","n/e","n/e"
"10.12.2016 12:00 - 10.12.2016 13:00","326","n/e","n/e","436","n/e","n/e","240","n/e","n/e"
"10.12.2016 13:00 - 10.12.2016 14:00","278","n/e","n/e","440","n/e","n/e","224","n/e","n/e"
"10.12.2016 14:00 - 10.12.2016 15:00","189","n/e","n/e","436","n/e","n/e","226","n/e","n/e"
"10.12.2016 15:00 - 10.12.2016 16:00","83","n/e","n/e","430","n/e","n/e","245","n/e","n/e"
"10.12.2016 16:00 - 10.12.2016 17:00","7","n/e","n/e","423","n/e","n/e","277","n/e","n/e"
"10.12.2016 17:00 - 10.12.2016 18:00","0","n/e","n/e","418","n/e","n/e","320","n/e","n/e"
"10.12.2016 18:00 - 10.12.2016 19:00","0","n/e","n/e","414","n/e","n/e","369","n/e","n/e"
"10.12.2016 19:00 - 10.12.2016 20:00","0","n/e","n/e","397","n/e","n/e","419","n/e","n/e"
"10.12.2016 20:00 - 10.12.2016 21:00","0","n/e","n/e","377","n/e","n/e","463","n/e","n/e"
"10.12.2016 21:00 - 10.12.2016 22:00","0","n/e","n/e","377","n/e","n/e","496","n/e","n/e"
